code_module,code_presentation,id_student,date_submitted,is_banked,exam,exam_cutoff,assessment_name,exam_cutoff_week,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,course_credits,module_presentation_length,credits_other,educ_band,region_band,is_repeating,ocas,sum_score,num_submitted,num_banked,ocas_rel,date_registration,pct_weeks_active,pct_weeks_online,credits_other_band,mod_pres,is_pass,TMA 1,TMA 2,TMA 3,TMA 4,TMA 5,TMA 6
CCC,2014J,30096,244,0,96.0,269.0,Exam,39,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,Non-Disabled,Distinction,30,269,30,2_higher_ALevel,England,NEW,9004.0,746.0,8.0,0.0,90.04,-22.0,0.48717948717948717,0.48717948717948717,"[1, 60)",CCC_2014J,True,94.0,92.0,89.0,79.0,,
CCC,2014J,30850,244,0,100.0,269.0,Exam,39,F,Scotland,HE Qualification,60-70%,35+,0,120,Non-Disabled,Distinction,30,269,90,2_higher_ALevel,Scotland,NEW,9924.0,794.0,8.0,0.0,99.24,-56.0,0.9230769230769231,0.9230769230769231,"[60, 600)",CCC_2014J,True,100.0,99.0,100.0,99.0,,
CCC,2014J,31161,244,0,100.0,269.0,Exam,39,M,South Region,Post Graduate Qualification,90-100%,35+,0,105,Non-Disabled,Distinction,30,269,75,2_higher_ALevel,England,NEW,9708.0,772.0,8.0,0.0,97.08,-43.0,0.9487179487179487,0.9487179487179487,"[60, 600)",CCC_2014J,True,92.0,98.0,97.0,96.0,,
CCC,2014J,42746,244,0,100.0,269.0,Exam,39,F,South Region,HE Qualification,50-60%,35+,0,60,Non-Disabled,Distinction,30,269,30,2_higher_ALevel,England,NEW,9578.0,763.0,8.0,0.0,95.78,-108.0,0.9487179487179487,0.9487179487179487,"[1, 60)",CCC_2014J,True,98.0,96.0,95.0,95.0,,
CCC,2014J,53300,244,0,100.0,269.0,Exam,39,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,270,Non-Disabled,Distinction,30,269,240,1_ALevel,England,NEW,8994.0,718.0,8.0,0.0,89.94,-24.0,0.8205128205128205,0.8205128205128205,"[60, 600)",CCC_2014J,True,94.0,94.0,85.0,87.0,,
CCC,2014J,60809,243,0,46.0,269.0,Exam,39,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,Non-Disabled,Pass,30,269,90,0_lower_ALevel,England,NEW,9033.0,725.0,8.0,0.0,90.33,-24.0,0.8974358974358975,0.8974358974358975,"[60, 600)",CCC_2014J,True,100.0,96.0,86.0,91.0,,
CCC,2014J,63371,248,0,46.0,269.0,Exam,39,M,Ireland,Lower Than A Level,0,0-35,0,30,Non-Disabled,Pass,30,269,0,0_lower_ALevel,Ireland,NEW,8401.0,664.0,8.0,0.0,84.01,-32.0,0.9230769230769231,0.9230769230769231,"[0, 1)",CCC_2014J,True,94.0,88.0,81.0,80.0,,
CCC,2014J,70495,244,0,84.0,269.0,Exam,39,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,Non-Disabled,Pass,30,269,30,0_lower_ALevel,Scotland,NEW,9197.0,719.0,8.0,0.0,91.97,-52.0,0.8205128205128205,0.8205128205128205,"[1, 60)",CCC_2014J,True,96.0,95.0,91.0,93.0,,
CCC,2014J,72609,245,0,24.0,269.0,Exam,39,F,Wales,Lower Than A Level,50-60%,35+,0,120,Non-Disabled,Fail,30,269,90,0_lower_ALevel,Wales,NEW,5137.0,435.0,8.0,0.0,51.37,-23.0,1.0,1.0,"[60, 600)",CCC_2014J,False,84.0,55.0,25.0,65.0,,
CCC,2014J,76949,244,0,90.0,269.0,Exam,39,M,London Region,HE Qualification,50-60%,35+,0,30,Non-Disabled,Pass,30,269,0,2_higher_ALevel,England,NEW,7520.0,646.0,8.0,0.0,75.2,-37.0,0.8717948717948718,0.8717948717948718,"[0, 1)",CCC_2014J,True,94.0,89.0,88.0,28.0,,
CCC,2014J,80329,244,0,60.0,269.0,Exam,39,M,South Region,Lower Than A Level,80-90%,0-35,1,90,Non-Disabled,Pass,30,269,60,0_lower_ALevel,England,REPEATING,7498.0,560.0,7.0,0.0,74.98,-14.0,0.8461538461538461,0.8461538461538461,"[60, 600)",CCC_2014J,True,74.0,19.0,98.0,100.0,,
CCC,2014J,105413,244,0,70.0,269.0,Exam,39,M,South West Region,HE Qualification,70-80%,35+,0,100,Non-Disabled,Pass,30,269,70,2_higher_ALevel,England,NEW,5958.0,532.0,8.0,0.0,59.58,-43.0,0.6666666666666666,0.6666666666666666,"[60, 600)",CCC_2014J,True,96.0,80.0,47.0,32.0,,
CCC,2014J,109577,245,0,26.0,269.0,Exam,39,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Non-Disabled,Fail,30,269,90,1_ALevel,England,NEW,4137.0,432.0,7.0,0.0,41.37,-50.0,0.5897435897435898,0.5897435897435898,"[60, 600)",CCC_2014J,False,76.0,36.0,56.0,,,
CCC,2014J,112454,245,0,66.0,269.0,Exam,39,M,South East Region,HE Qualification,90-100%,0-35,0,30,Non-Disabled,Pass,30,269,0,2_higher_ALevel,England,NEW,8422.0,619.0,8.0,0.0,84.22,-123.0,0.8205128205128205,0.8205128205128205,"[0, 1)",CCC_2014J,True,98.0,93.0,91.0,95.0,,
CCC,2014J,114367,244,0,78.0,269.0,Exam,39,F,South West Region,A Level or Equivalent,70-80%,35+,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,9000.0,733.0,8.0,0.0,90.0,-51.0,0.8717948717948718,0.8717948717948718,"[1, 60)",CCC_2014J,True,92.0,90.0,83.0,94.0,,
CCC,2014J,120236,244,0,26.0,269.0,Exam,39,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,100,Non-Disabled,Fail,30,269,70,1_ALevel,England,NEW,4480.0,373.0,8.0,0.0,44.8,-3.0,0.8461538461538461,0.8461538461538461,"[60, 600)",CCC_2014J,False,52.0,64.0,22.0,49.0,,
CCC,2014J,128510,244,0,84.0,269.0,Exam,39,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,Non-Disabled,Pass,30,269,90,0_lower_ALevel,Scotland,REPEATING,3093.0,439.0,5.0,2.0,30.93,-156.0,0.7435897435897436,0.7435897435897436,"[60, 600)",CCC_2014J,True,90.0,,,,,
CCC,2014J,131222,244,0,54.0,269.0,Exam,39,M,South Region,A Level or Equivalent,90-100%,35+,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,8810.0,695.0,8.0,0.0,88.1,-143.0,0.9743589743589743,0.9743589743589743,"[1, 60)",CCC_2014J,True,90.0,94.0,84.0,93.0,,
CCC,2014J,131933,244,0,46.0,269.0,Exam,39,M,Scotland,Post Graduate Qualification,60-70%,35+,1,30,Non-Disabled,Pass,30,269,0,2_higher_ALevel,Scotland,REPEATING,3076.0,255.0,3.0,0.0,30.76,-64.0,0.46153846153846156,0.46153846153846156,"[0, 1)",CCC_2014J,True,,,,74.0,,
CCC,2014J,138861,243,0,94.0,269.0,Exam,39,M,London Region,HE Qualification,10-20,0-35,0,90,Non-Disabled,Distinction,30,269,60,2_higher_ALevel,England,NEW,9193.0,755.0,8.0,0.0,91.93,-12.0,0.7948717948717948,0.7948717948717948,"[60, 600)",CCC_2014J,True,98.0,85.0,96.0,87.0,,
CCC,2014J,142092,244,0,100.0,269.0,Exam,39,M,North Western Region,HE Qualification,20-30%,35+,0,120,Non-Disabled,Distinction,30,269,90,2_higher_ALevel,England,NEW,8760.0,682.0,7.0,0.0,87.6,-94.0,0.5641025641025641,0.5641025641025641,"[60, 600)",CCC_2014J,True,,98.0,92.0,96.0,,
CCC,2014J,144745,245,0,56.0,269.0,Exam,39,F,London Region,HE Qualification,20-30%,0-35,0,30,Disabled,Pass,30,269,0,2_higher_ALevel,England,NEW,6889.0,543.0,8.0,0.0,68.89,-51.0,0.717948717948718,0.717948717948718,"[0, 1)",CCC_2014J,True,86.0,68.0,66.0,80.0,,
CCC,2014J,155298,244,0,62.0,269.0,Exam,39,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,6905.0,561.0,8.0,0.0,69.05,-67.0,0.7948717948717948,0.7948717948717948,"[1, 60)",CCC_2014J,True,84.0,74.0,65.0,67.0,,
CCC,2014J,164968,244,0,36.0,269.0,Exam,39,M,Scotland,HE Qualification,90-100%,0-35,0,90,Non-Disabled,Fail,30,269,60,2_higher_ALevel,Scotland,NEW,7561.0,590.0,8.0,0.0,75.61,-18.0,0.7435897435897436,0.7435897435897436,"[60, 600)",CCC_2014J,False,82.0,75.0,89.0,71.0,,
CCC,2014J,170030,245,0,80.0,269.0,Exam,39,M,Wales,HE Qualification,20-30%,0-35,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,Wales,NEW,8870.0,689.0,8.0,0.0,88.7,-60.0,0.8461538461538461,0.8461538461538461,"[1, 60)",CCC_2014J,True,98.0,95.0,88.0,90.0,,
CCC,2014J,178072,243,0,62.0,269.0,Exam,39,M,South East Region,A Level or Equivalent,0-10%,0-35,1,150,Non-Disabled,Pass,30,269,120,1_ALevel,England,REPEATING,4996.0,395.0,7.0,3.0,49.96,-9.0,0.5897435897435898,0.5897435897435898,"[60, 600)",CCC_2014J,True,84.0,27.0,69.0,61.0,,
CCC,2014J,182854,244,0,44.0,269.0,Exam,39,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,80,Disabled,Pass,30,269,50,1_ALevel,England,NEW,4862.0,469.0,7.0,0.0,48.62,-14.0,0.7435897435897436,0.7435897435897436,"[1, 60)",CCC_2014J,True,82.0,62.0,50.0,,,
CCC,2014J,185127,243,0,48.0,269.0,Exam,39,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,4085.0,349.0,6.0,0.0,40.85,-61.0,0.4358974358974359,0.4358974358974359,"[1, 60)",CCC_2014J,True,86.0,47.0,52.0,25.0,,
CCC,2014J,188273,244,0,70.0,269.0,Exam,39,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,4458.0,418.0,6.0,0.0,44.58,-68.0,0.48717948717948717,0.48717948717948717,"[1, 60)",CCC_2014J,True,90.0,55.0,,65.0,,
CCC,2014J,188662,244,0,78.0,269.0,Exam,39,M,Scotland,HE Qualification,80-90%,0-35,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,Scotland,NEW,7908.0,621.0,7.0,0.0,79.08,-38.0,0.7692307692307693,0.7692307692307693,"[1, 60)",CCC_2014J,True,88.0,93.0,82.0,74.0,,
CCC,2014J,196189,244,0,68.0,269.0,Exam,39,F,Scotland,HE Qualification,30-40%,0-35,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,Scotland,NEW,7746.0,571.0,7.0,0.0,77.46,-74.0,0.7948717948717948,0.7948717948717948,"[1, 60)",CCC_2014J,True,,92.0,87.0,87.0,,
CCC,2014J,199361,244,0,38.0,269.0,Exam,39,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Non-Disabled,Fail,30,269,30,0_lower_ALevel,England,NEW,8911.0,706.0,8.0,0.0,89.11,-80.0,0.5384615384615384,0.5384615384615384,"[1, 60)",CCC_2014J,False,96.0,97.0,88.0,90.0,,
CCC,2014J,199760,244,0,28.0,269.0,Exam,39,M,Scotland,HE Qualification,10-20,0-35,0,60,Non-Disabled,Fail,30,269,30,2_higher_ALevel,Scotland,NEW,5362.0,413.0,8.0,0.0,53.62,-15.0,0.46153846153846156,0.46153846153846156,"[1, 60)",CCC_2014J,False,50.0,68.0,50.0,53.0,,
CCC,2014J,201425,244,0,54.0,269.0,Exam,39,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,8496.0,656.0,8.0,0.0,84.96,-115.0,0.7435897435897436,0.7435897435897436,"[1, 60)",CCC_2014J,True,96.0,94.0,91.0,70.0,,
CCC,2014J,240486,244,0,36.0,269.0,Exam,39,M,South Region,A Level or Equivalent,80-90%,35+,0,60,Non-Disabled,Fail,30,269,30,1_ALevel,England,NEW,4993.0,390.0,7.0,0.0,49.93,-61.0,0.9230769230769231,0.9230769230769231,"[1, 60)",CCC_2014J,False,62.0,51.0,68.0,44.0,,
CCC,2014J,242778,244,0,38.0,269.0,Exam,39,M,Scotland,HE Qualification,90-100%,35+,1,30,Non-Disabled,Fail,30,269,0,2_higher_ALevel,Scotland,REPEATING,5597.0,447.0,8.0,0.0,55.97,-28.0,0.6923076923076923,0.6923076923076923,"[0, 1)",CCC_2014J,False,46.0,66.0,44.0,55.0,,
CCC,2014J,243358,244,0,70.0,269.0,Exam,39,F,Scotland,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Pass,30,269,60,1_ALevel,Scotland,NEW,5881.0,512.0,8.0,0.0,58.81,-57.0,0.5641025641025641,0.5641025641025641,"[60, 600)",CCC_2014J,True,76.0,52.0,44.0,64.0,,
CCC,2014J,244738,243,0,88.0,269.0,Exam,39,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,Non-Disabled,Distinction,30,269,30,1_ALevel,England,NEW,8903.0,710.0,8.0,0.0,89.03,-135.0,0.7948717948717948,0.7948717948717948,"[1, 60)",CCC_2014J,True,98.0,94.0,85.0,89.0,,
CCC,2014J,245217,244,0,34.0,269.0,Exam,39,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,250,Non-Disabled,Fail,30,269,220,1_ALevel,England,REPEATING,4312.0,363.0,6.0,0.0,43.12,-18.0,0.5128205128205128,0.5128205128205128,"[60, 600)",CCC_2014J,False,70.0,,57.0,71.0,,
CCC,2014J,245600,248,0,92.0,269.0,Exam,39,M,North Region,A Level or Equivalent,0,0-35,0,120,Non-Disabled,Pass,30,269,90,1_ALevel,England,NEW,7782.0,474.0,5.0,0.0,77.82,19.0,0.6153846153846154,0.6153846153846154,"[60, 600)",CCC_2014J,True,98.0,100.0,93.0,85.0,,
CCC,2014J,256867,243,0,60.0,269.0,Exam,39,M,Yorkshire Region,A Level or Equivalent,80-90%,35+,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,8869.0,697.0,8.0,0.0,88.69,-10.0,0.7948717948717948,0.7948717948717948,"[1, 60)",CCC_2014J,True,98.0,84.0,88.0,96.0,,
CCC,2014J,257887,248,0,94.0,269.0,Exam,39,M,Ireland,HE Qualification,0,0-35,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,Ireland,NEW,6319.0,527.0,6.0,0.0,63.19,-45.0,0.7435897435897436,0.7435897435897436,"[1, 60)",CCC_2014J,True,96.0,97.0,95.0,,,
CCC,2014J,259641,250,0,84.0,269.0,Exam,39,M,North Region,A Level or Equivalent,0,35+,0,120,Non-Disabled,Pass,30,269,90,1_ALevel,England,NEW,9456.0,769.0,8.0,0.0,94.56,-101.0,0.7692307692307693,0.7692307692307693,"[60, 600)",CCC_2014J,True,98.0,85.0,98.0,96.0,,
CCC,2014J,262385,248,0,72.0,269.0,Exam,39,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Non-Disabled,Pass,30,269,30,0_lower_ALevel,England,NEW,8972.0,729.0,8.0,0.0,89.72,-61.0,0.6153846153846154,0.6153846153846154,"[1, 60)",CCC_2014J,True,86.0,86.0,88.0,94.0,,
CCC,2014J,264151,245,0,30.0,269.0,Exam,39,M,Scotland,A Level or Equivalent,50-60%,35+,0,60,Non-Disabled,Fail,30,269,30,1_ALevel,Scotland,NEW,5149.0,448.0,7.0,0.0,51.49,-103.0,0.6153846153846154,0.6153846153846154,"[1, 60)",CCC_2014J,False,92.0,91.0,30.0,27.0,,
CCC,2014J,264845,244,0,16.0,269.0,Exam,39,F,West Midlands Region,HE Qualification,60-70%,35+,0,30,Non-Disabled,Fail,30,269,0,2_higher_ALevel,England,NEW,2227.0,209.0,6.0,0.0,22.27,-15.0,0.717948717948718,0.717948717948718,"[0, 1)",CCC_2014J,False,30.0,30.0,,34.0,,
CCC,2014J,267619,245,0,20.0,269.0,Exam,39,M,Yorkshire Region,Lower Than A Level,10-20,35+,0,90,Non-Disabled,Fail,30,269,60,0_lower_ALevel,England,NEW,2242.0,330.0,5.0,0.0,22.42,-11.0,0.9487179487179487,0.9487179487179487,"[60, 600)",CCC_2014J,False,78.0,,,,,
CCC,2014J,269388,244,0,32.0,269.0,Exam,39,F,Scotland,HE Qualification,30-40%,0-35,0,90,Non-Disabled,Fail,30,269,60,2_higher_ALevel,Scotland,NEW,5475.0,415.0,7.0,0.0,54.75,-130.0,0.5897435897435898,0.5897435897435898,"[60, 600)",CCC_2014J,False,90.0,76.0,46.0,52.0,,
CCC,2014J,275297,248,0,100.0,269.0,Exam,39,M,North Region,HE Qualification,0,0-35,0,120,Non-Disabled,Distinction,30,269,90,2_higher_ALevel,England,NEW,9400.0,768.0,8.0,0.0,94.0,-38.0,0.8717948717948718,0.8717948717948718,"[60, 600)",CCC_2014J,True,92.0,93.0,86.0,97.0,,
CCC,2014J,275711,244,0,38.0,269.0,Exam,39,M,North Western Region,Lower Than A Level,10-20,0-35,0,80,Non-Disabled,Fail,30,269,50,0_lower_ALevel,England,NEW,6158.0,508.0,8.0,0.0,61.58,-115.0,0.8717948717948718,0.8717948717948718,"[1, 60)",CCC_2014J,False,70.0,48.0,59.0,71.0,,
CCC,2014J,284095,244,0,90.0,269.0,Exam,39,F,South West Region,HE Qualification,90-100%,0-35,0,120,Non-Disabled,Distinction,30,269,90,2_higher_ALevel,England,NEW,8979.0,721.0,8.0,0.0,89.79,-53.0,0.8461538461538461,0.8461538461538461,"[60, 600)",CCC_2014J,True,92.0,89.0,88.0,95.0,,
CCC,2014J,286658,248,0,100.0,269.0,Exam,39,F,North Region,A Level or Equivalent,0,35+,0,90,Non-Disabled,Distinction,30,269,60,1_ALevel,England,NEW,9384.0,751.0,8.0,0.0,93.84,-67.0,0.717948717948718,0.717948717948718,"[60, 600)",CCC_2014J,True,90.0,92.0,99.0,89.0,,
CCC,2014J,291674,244,0,72.0,269.0,Exam,39,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,Non-Disabled,Pass,30,269,0,1_ALevel,England,NEW,8803.0,710.0,8.0,0.0,88.03,-9.0,0.717948717948718,0.717948717948718,"[0, 1)",CCC_2014J,True,90.0,89.0,78.0,94.0,,
CCC,2014J,293162,248,0,60.0,269.0,Exam,39,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,Non-Disabled,Pass,30,269,60,1_ALevel,Scotland,NEW,7403.0,597.0,8.0,0.0,74.03,-92.0,0.8461538461538461,0.8461538461538461,"[60, 600)",CCC_2014J,True,84.0,83.0,58.0,70.0,,
CCC,2014J,293686,244,0,72.0,269.0,Exam,39,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Non-Disabled,Pass,30,269,0,1_ALevel,England,NEW,7233.0,600.0,8.0,0.0,72.33,-22.0,0.9487179487179487,0.9487179487179487,"[0, 1)",CCC_2014J,True,92.0,83.0,57.0,70.0,,
CCC,2014J,297166,244,0,24.0,269.0,Exam,39,F,London Region,Lower Than A Level,10-20,35+,0,60,Non-Disabled,Fail,30,269,30,0_lower_ALevel,England,NEW,3787.0,375.0,7.0,0.0,37.87,-25.0,0.5384615384615384,0.5384615384615384,"[1, 60)",CCC_2014J,False,34.0,45.0,48.0,,,
CCC,2014J,303218,243,0,68.0,269.0,Exam,39,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,England,NEW,8594.0,684.0,8.0,0.0,85.94,-15.0,0.8461538461538461,0.8461538461538461,"[1, 60)",CCC_2014J,True,100.0,70.0,90.0,95.0,,
CCC,2014J,306202,244,0,64.0,269.0,Exam,39,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,Non-Disabled,Pass,30,269,90,1_ALevel,England,NEW,5117.0,489.0,8.0,0.0,51.17,-81.0,0.7435897435897436,0.7435897435897436,"[60, 600)",CCC_2014J,True,58.0,67.0,38.0,21.0,,
CCC,2014J,310280,244,0,32.0,269.0,Exam,39,M,South West Region,Lower Than A Level,50-60%,0-35,1,60,Non-Disabled,Fail,30,269,30,0_lower_ALevel,England,REPEATING,4505.0,384.0,7.0,0.0,45.05,-128.0,0.8205128205128205,0.8205128205128205,"[1, 60)",CCC_2014J,False,74.0,74.0,16.0,48.0,,
CCC,2014J,310765,243,0,76.0,269.0,Exam,39,M,Yorkshire Region,HE Qualification,40-50%,35+,0,30,Non-Disabled,Pass,30,269,0,2_higher_ALevel,England,NEW,8341.0,674.0,8.0,0.0,83.41,-108.0,0.8205128205128205,0.8205128205128205,"[0, 1)",CCC_2014J,True,96.0,94.0,88.0,71.0,,
CCC,2014J,311862,244,0,74.0,269.0,Exam,39,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,7656.0,621.0,8.0,0.0,76.56,-23.0,0.41025641025641024,0.41025641025641024,"[1, 60)",CCC_2014J,True,90.0,69.0,70.0,86.0,,
CCC,2014J,314956,243,0,40.0,269.0,Exam,39,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,5322.0,471.0,8.0,0.0,53.22,-107.0,0.717948717948718,0.717948717948718,"[1, 60)",CCC_2014J,True,72.0,44.0,45.0,54.0,,
CCC,2014J,316091,244,0,48.0,269.0,Exam,39,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Non-Disabled,Pass,30,269,0,1_ALevel,England,NEW,4903.0,373.0,7.0,0.0,49.03,-46.0,0.5384615384615384,0.5384615384615384,"[0, 1)",CCC_2014J,True,82.0,69.0,42.0,40.0,,
CCC,2014J,317801,244,0,28.0,269.0,Exam,39,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Non-Disabled,Fail,30,269,0,1_ALevel,England,NEW,4522.0,408.0,8.0,0.0,45.22,-130.0,0.9487179487179487,0.9487179487179487,"[0, 1)",CCC_2014J,False,58.0,23.0,65.0,32.0,,
CCC,2014J,327057,245,0,84.0,269.0,Exam,39,M,South East Region,HE Qualification,50-60%,0-35,0,100,Non-Disabled,Pass,30,269,70,2_higher_ALevel,England,NEW,9726.0,763.0,8.0,0.0,97.26,-51.0,0.6923076923076923,0.6923076923076923,"[60, 600)",CCC_2014J,True,98.0,100.0,97.0,100.0,,
CCC,2014J,330453,244,0,58.0,269.0,Exam,39,M,South Region,Lower Than A Level,30-40%,35+,0,60,Non-Disabled,Pass,30,269,30,0_lower_ALevel,England,NEW,9268.0,737.0,8.0,0.0,92.68,-23.0,0.6923076923076923,0.6923076923076923,"[1, 60)",CCC_2014J,True,100.0,96.0,89.0,94.0,,
CCC,2014J,332436,244,0,82.0,269.0,Exam,39,M,South Region,Lower Than A Level,70-80%,0-35,0,60,Non-Disabled,Pass,30,269,30,0_lower_ALevel,England,NEW,8457.0,692.0,8.0,0.0,84.57,-121.0,0.9230769230769231,0.9230769230769231,"[1, 60)",CCC_2014J,True,84.0,82.0,72.0,93.0,,
CCC,2014J,334225,244,0,60.0,269.0,Exam,39,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Non-Disabled,Pass,30,269,60,0_lower_ALevel,England,NEW,7682.0,621.0,8.0,0.0,76.82,-140.0,0.6410256410256411,0.6410256410256411,"[60, 600)",CCC_2014J,True,86.0,73.0,67.0,78.0,,
CCC,2014J,335405,244,0,98.0,269.0,Exam,39,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Distinction,30,269,30,1_ALevel,England,NEW,9420.0,767.0,8.0,0.0,94.2,-74.0,0.9487179487179487,0.9487179487179487,"[1, 60)",CCC_2014J,True,100.0,91.0,94.0,92.0,,
CCC,2014J,336131,245,0,88.0,269.0,Exam,39,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,Non-Disabled,Distinction,30,269,30,1_ALevel,England,NEW,4140.0,472.0,5.0,0.0,41.4,-18.0,1.0,1.0,"[1, 60)",CCC_2014J,True,,76.0,,,,
CCC,2014J,336695,244,0,66.0,269.0,Exam,39,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,REPEATING,2559.0,375.0,5.0,2.0,25.59,-87.0,0.8461538461538461,0.8461538461538461,"[1, 60)",CCC_2014J,True,68.0,,,,,
CCC,2014J,336772,244,0,70.0,269.0,Exam,39,M,South West Region,Lower Than A Level,80-90%,35+,0,30,Non-Disabled,Pass,30,269,0,0_lower_ALevel,England,NEW,9092.0,718.0,8.0,0.0,90.92,-122.0,0.9230769230769231,0.9230769230769231,"[0, 1)",CCC_2014J,True,98.0,97.0,85.0,95.0,,
CCC,2014J,339235,244,0,100.0,269.0,Exam,39,M,West Midlands Region,HE Qualification,70-80%,0-35,0,90,Non-Disabled,Distinction,30,269,60,2_higher_ALevel,England,NEW,9612.0,780.0,8.0,0.0,96.12,-31.0,0.7692307692307693,0.7692307692307693,"[60, 600)",CCC_2014J,True,96.0,97.0,93.0,94.0,,
CCC,2014J,342799,244,0,54.0,269.0,Exam,39,M,Wales,Lower Than A Level,0-10%,0-35,1,30,Disabled,Pass,30,269,0,0_lower_ALevel,Wales,REPEATING,4476.0,304.0,5.0,0.0,44.76,-24.0,0.5897435897435898,0.5897435897435898,"[0, 1)",CCC_2014J,True,84.0,55.0,34.0,75.0,,
CCC,2014J,347809,244,0,100.0,269.0,Exam,39,F,Scotland,HE Qualification,10-20,0-35,0,60,Non-Disabled,Distinction,30,269,30,2_higher_ALevel,Scotland,NEW,9050.0,728.0,8.0,0.0,90.5,-51.0,0.8461538461538461,0.8461538461538461,"[1, 60)",CCC_2014J,True,96.0,93.0,93.0,87.0,,
CCC,2014J,348783,244,0,96.0,269.0,Exam,39,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,Non-Disabled,Distinction,30,269,60,1_ALevel,England,NEW,9742.0,777.0,8.0,0.0,97.42,-79.0,0.9230769230769231,0.9230769230769231,"[60, 600)",CCC_2014J,True,100.0,95.0,100.0,95.0,,
CCC,2014J,348855,244,0,84.0,269.0,Exam,39,M,Scotland,Post Graduate Qualification,20-30%,35+,0,60,Non-Disabled,Pass,30,269,30,2_higher_ALevel,Scotland,NEW,8780.0,709.0,8.0,0.0,87.8,-21.0,0.9230769230769231,0.9230769230769231,"[1, 60)",CCC_2014J,True,96.0,89.0,82.0,89.0,,
CCC,2014J,352637,259,0,96.0,269.0,Exam,39,M,London Region,A Level or Equivalent,20-30%,35+,0,120,Non-Disabled,Distinction,30,269,90,1_ALevel,England,NEW,9650.0,778.0,8.0,0.0,96.5,-44.0,0.8461538461538461,0.8461538461538461,"[60, 600)",CCC_2014J,True,92.0,93.0,97.0,98.0,,
CCC,2014J,355935,243,0,64.0,269.0,Exam,39,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,Non-Disabled,Pass,30,269,30,1_ALevel,England,NEW,6942.0,587.0,8.0,0.0,69.42,-23.0,0.7692307692307693,0.7692307692307693,"[1, 60)",CCC_2014J,True,72.0,61.0,68.0,75.0,,
CCC,2014J,358075,244,0,60.0,269.0,Exam,39,F,South West Region,A Level or Equivalent,80-90%,0-35,1,90,Non-Disabled,Pass,30,269,60,1_ALevel,England,REPEATING,4624.0,383.0,5.0,4.0,46.24,-60.0,0.23076923076923078,0.23076923076923078,"[60, 600)",CCC_2014J,True,94.0,78.0,69.0,,,
